,node1,node2,timestamp
2366,3,20,20667
2367,3,52,564
2368,9,66,33653
2371,29,50,41427
2375,19,57,29906
2379,33,58,32423
2380,58,106,2320
2383,58,117,54982
2386,46,58,25907
2389,69,84,21354
2390,15,17,16683
2391,13,121,51101
2393,56,88,26884
2394,29,58,20977
2395,15,62,8207
2396,15,61,16059
2397,31,74,57534
2398,21,33,25769
2399,13,121,46286
2400,50,76,11188
2401,29,50,43459
2402,14,94,27948
2403,92,94,21642
2404,65,94,21372
2405,9,94,55407
2413,59,94,14085
2414,46,58,20573
2415,50,76,12506
2417,28,39,23926
2418,69,76,34870
2420,68,70,36201
2422,33,58,41022
2424,56,88,33833
2426,67,115,37285
2428,67,83,52945
2429,3,83,1396
2430,58,83,15644
2432,29,50,40717
2433,29,50,50657
2435,69,84,2781
2438,3,20,15682
2442,65,92,30313
2444,92,116,10794
2445,69,84,36365
2448,3,8,27971
2449,8,20,17746
2450,4,106,40819
2452,32,52,6799
2453,32,105,12582
2454,8,51,20141
2455,32,52,6180
2456,18,27,39079
2457,3,51,16264
2459,18,27,1721
2461,3,8,12354
2462,3,8,25641
2464,3,51,1236
2466,27,84,53103
2467,8,51,15448
2468,27,84,7945
2469,27,81,33087
2470,27,84,48595
2472,27,84,41803
2474,27,81,25981
2475,27,81,14837
2476,67,115,41313
2478,15,56,21329
2480,15,88,36660
2481,47,68,1909
2482,47,68,37462
2484,9,67,11994
2488,47,68,1141
2492,47,68,17973
2494,3,9,2132
2496,42,43,10853
2498,43,45,38141
2499,43,79,15008
2501,43,79,34397
2503,43,45,34336
2505,59,69,5072
2506,3,9,23172
2507,84,93,36121
2508,67,83,16553
2511,18,109,40963
2512,18,110,3608
2513,18,99,6314
2514,18,111,1253
2515,18,55,17891
2517,9,67,16815
2518,76,123,16060
2521,1,59,27912
2523,19,76,670
2525,86,94,14161
2526,84,94,226
2527,48,94,37284
2528,76,94,35801
2529,59,94,25550
2532,69,94,51968
2533,56,94,31156
2534,85,94,40006
2537,47,94,52211
2538,2,94,2236
2539,86,94,35214
2542,68,94,3276
2543,69,94,3235
2544,56,94,33245
2545,85,94,15484
2547,76,94,45216
2549,47,94,11159
2550,59,94,22207
2551,86,94,29871
2552,84,94,7046
2553,48,94,34006
2555,42,43,14125
2559,3,9,5805
2562,24,45,51016
2564,80,90,181
2566,1,45,9290
2567,45,87,48999
2569,45,56,17483
2570,45,69,6280
2572,36,45,4163
2574,45,106,8523
2575,45,46,49106
2576,35,45,40273
2579,45,88,21756
2580,45,115,20869
2582,27,45,57707
2584,45,123,7870
2585,43,45,28553
2586,45,47,6706
2588,45,93,27522
2590,25,45,17457
2591,45,85,27225
2592,45,53,11681
2593,44,45,9740
2595,22,45,5713
2597,45,125,55216
2599,45,82,44482
2600,45,52,6045
2601,45,81,41609
2603,45,50,49909
2604,39,45,16484
2605,32,45,37945
2606,45,58,15523
2610,45,83,10730
2612,45,71,10522
2614,45,72,7068
2615,37,45,8007
2616,9,45,18484
2618,8,45,14632
2619,45,128,6346
2620,45,108,6225
2621,45,95,17994
2622,45,84,15249
2625,41,45,17194
2628,14,45,23061
2629,31,45,48078
2631,45,129,27658
2633,45,100,17315
2634,45,130,27193
2637,45,63,2901
2638,45,54,14952
2639,45,80,32211
2640,45,116,22565
2641,38,45,2954
2642,13,45,55624
2643,28,45,5407
2645,45,55,4067
2646,12,45,6963
2649,26,45,21539
2652,45,131,12653
2653,34,45,44395
2654,3,45,20121
2655,45,62,29595
2656,45,94,54120
2658,45,89,47827
2659,5,45,18900
2661,4,45,48511
2662,45,51,12504
2664,45,132,12376
2665,45,66,43865
2669,45,133,9015
2670,45,111,9691
2671,45,68,45309
2672,45,79,5192
2674,2,45,4285
2675,45,120,15107
2676,40,45,18677
2678,45,134,39696
2680,45,67,3670
2681,45,60,32647
2682,6,45,27137
2687,45,112,8573
2689,45,135,10325
2690,23,45,18268
2692,45,136,54523
2693,19,45,9634
2694,45,90,14136
2696,45,114,7020
2697,45,105,27852
2703,37,45,9391
2704,36,45,4359
2706,45,68,43622
2707,45,86,6917
2708,38,45,3125
2709,38,45,25718
2712,18,19,36451
2714,3,45,9761
2717,45,76,54664
2722,45,53,7685
2723,45,48,46147
2724,7,45,13399
2726,45,84,39175
2727,30,45,24453
2728,1,112,11652
2729,53,70,40538
2731,21,45,50645
2732,19,76,8160
2733,45,54,57090
2734,28,45,29243
2736,45,113,48778
2739,45,123,46051
2740,45,68,31750
2741,45,98,10541
2742,45,74,51478
2743,18,113,55510
2744,45,65,19253
2749,8,45,3199
2750,45,95,275
2751,3,13,9508
2755,3,9,6234
2760,76,123,15706
2761,45,83,9299
2762,69,76,20507
2764,9,92,10547
2765,92,116,795
2767,9,92,44837
2769,65,92,31793
2771,92,116,43992
2774,92,116,3759
2776,69,76,12877
2778,84,86,4060
2780,84,86,50643
2783,38,80,4985
2786,47,138,6925
2787,57,139,350
2789,122,140,29606
2790,97,137,44722
2792,86,142,50051
2793,122,140,10290
2797,86,142,8384
2800,59,146,14030
2801,146,147,57191
2802,59,146,9833
2804,104,141,33171
2805,86,142,38852
2809,122,140,57125
2810,57,139,27768
2812,47,138,7511
2813,68,145,15371
2815,146,147,2988
2816,59,146,10597
2817,84,148,23274
2820,6,45,3674
2821,20,45,33947
2823,3,13,36724
2824,3,13,48968
2828,18,57,32624
2829,4,45,1894
2831,57,104,26334
2833,19,57,12705
2840,45,87,36082
2843,12,96,48284
2844,45,99,23299
2845,18,99,16649
2848,18,99,50888
2849,27,81,42537
2850,27,53,51916
2851,3,27,17610
2852,27,35,697
2853,2,45,52177
2854,29,45,4775
2862,50,53,44927
2863,33,45,15957
2866,5,71,26615
2867,15,61,52623
2869,15,61,35008
2870,57,71,42894
2873,27,35,31856
2877,27,53,755
2879,26,45,13019
2882,45,49,1913
2884,45,103,17375
2886,23,45,55752
2887,23,58,19287
2889,45,46,718
2891,45,55,51087
2895,45,121,28106
2896,45,70,22919
2897,63,64,10368
2898,63,64,31777
2899,25,32,24928
2900,9,13,11995
2901,13,72,27248
2902,3,13,7332
2905,45,73,6841
2908,27,42,21220
2909,3,66,47758
2910,3,67,51548
2911,3,8,15158
2913,3,13,7333
2914,3,4,23330
2917,3,69,53277
2918,3,17,13990
2919,3,13,15123
2920,3,4,7678
2921,3,17,57082
2923,3,66,51376
2924,45,66,8207
2925,3,13,8827
2927,27,66,35972
2928,29,58,1688
2929,33,58,2856
2930,58,95,1545
2933,23,58,11666
2935,43,58,56240
2937,23,58,14425
2940,45,58,8199
2942,59,104,18112
2944,60,104,10567
2946,32,104,37109
2947,33,58,38007
2948,58,95,6706
2951,27,42,5851
2953,39,62,34492
2954,14,32,34597
2956,25,32,35962
2957,27,42,31432
2958,54,58,15335
2960,26,104,15396
2961,27,42,13701
2962,26,45,3759
2964,27,42,29967
2967,48,70,6730
2968,68,70,44983
2969,80,84,38502
2971,5,71,24017
2974,15,66,48241
2980,42,71,18175
2981,25,32,35380
2983,21,71,8815
2985,9,13,21811
2986,5,33,6125
2987,5,33,54192
2988,9,13,1463
2989,9,13,35410
2992,5,33,6963
2993,5,83,18621
2995,60,104,19572
2996,5,45,714
2998,9,13,414
2999,17,54,12617
3002,54,61,23512
3004,29,58,15095
3005,37,46,7879
3006,36,46,37415
3009,54,61,7173
3010,35,53,20029
3011,3,53,21586
3015,58,83,48216
3016,54,61,55065
3017,3,35,11060
3021,23,83,2315
3022,23,83,31272
3024,106,121,28897
3026,69,84,20801
3027,42,64,23960
3028,64,80,16073
3029,63,64,2360
3030,43,64,5594
3032,33,118,414
3033,85,90,4626
3034,63,64,3976
3036,26,117,14464
3037,57,104,52846
3038,41,45,17155
3039,57,104,22884
3041,2,6,26237
3042,48,70,26072
3043,45,90,56512
3044,69,76,2536
3046,2,6,30759
3049,11,45,1377
3050,27,45,34289
3051,45,115,16020
3053,45,68,14643
3054,45,53,7930
3055,15,17,41522
3056,15,54,29288
3057,45,53,3021
3059,47,68,6732
3060,45,68,31759
3061,14,77,1317
3064,7,10,2187
3066,13,72,29724
3071,9,66,26083
3073,23,83,33565
3074,33,83,26099
3076,41,50,25038
3077,50,52,2493
3078,3,13,4528
3079,27,45,51422
3081,27,45,2532
3083,13,50,12542
3084,13,50,51323
3086,14,77,1397
3087,87,95,33005
3088,26,117,13425
3089,87,95,5298
3091,13,50,46466
3093,45,118,26791
3096,21,84,55809
3097,59,95,31227
3099,32,104,48895
3100,66,67,48339
3102,47,90,22379
3103,69,84,38993
3104,45,51,3514
3106,13,50,21546
3107,53,69,7208
3108,24,117,10489
3110,25,30,7326
3111,27,88,34036
3112,81,88,1927
3113,3,13,5196
3114,8,13,23515
3116,13,40,21592
3117,21,84,36825
3120,35,53,15731
3121,52,53,11960
3122,81,88,47941
3123,27,81,15772
3124,21,84,30397
3125,9,67,17107
3127,69,84,26670
3128,81,88,3734
3130,27,81,19766
3132,15,62,324
3136,45,62,16648
3140,27,86,14169
3142,45,63,42560
3144,8,20,13440
3145,20,62,49574
3146,3,20,21116
3147,69,86,31627
3148,48,85,24652
3150,47,55,14861
3151,84,86,26814
3152,47,50,22973
3153,64,80,33596
3154,25,30,48034
3155,25,26,234
3156,25,26,13551
3157,47,55,7160
3158,47,50,1640
3159,47,50,49395
3161,3,20,56014
3163,64,67,44233
3164,50,84,20389
3165,50,84,27694
3166,25,45,5231
3167,25,45,31517
3169,45,63,4142
3170,66,67,8236
3171,45,63,5028
3173,9,64,5944
3174,64,67,15196
3175,24,60,10526
3176,64,67,37356
3178,3,13,27333
3180,3,128,34193
3181,3,35,43807
3183,3,53,53226
3185,3,52,17084
3186,9,66,5401
3187,3,66,57503
3189,9,66,48470
3190,13,53,3305
3192,24,31,55297
3193,24,60,14350
3195,60,104,5007
3196,3,13,27956
3197,27,45,43695
3198,48,70,339
3199,68,70,19128
3200,60,104,42305
3201,34,103,43300
3202,27,80,47514
3203,34,103,42385
3204,34,103,4359
3205,34,103,1544
3206,48,70,22918
3208,21,56,11698
3210,9,32,23683
3211,63,83,46047
3212,63,83,18596
3213,63,83,15378
3216,15,72,27067
3217,63,83,47181
3224,69,84,4585
3227,59,72,44852
3228,15,83,38790
3230,48,85,20798
3231,59,67,35541
3232,67,72,56115
3235,59,68,15907
3236,59,85,24344
3237,59,86,54437
3238,59,84,4140
3239,59,89,28507
3240,48,59,11747
3241,59,76,15639
3243,59,69,43893
3244,56,59,15703
3245,59,88,1720
3246,59,67,50596
3249,84,101,10290
3250,27,84,31780
3251,1,70,787
3252,1,70,11493
3253,1,8,3849
3254,1,5,3253
3256,1,7,23252
3257,1,2,5475
3258,1,3,1361
3262,1,12,10443
3264,1,14,18314
3266,1,4,12958
3268,1,17,22896
3270,61,96,18783
3272,84,101,18191
3273,35,81,7996
3274,3,35,41163
3275,45,100,8400
3279,83,87,43622
3281,61,96,13417
3282,2,94,30418
3283,3,13,26110
3284,45,94,23429
3285,15,83,10422
3286,92,94,12273
3289,9,94,10075
3290,15,96,10546
3291,3,27,29977
3292,15,27,19987
3293,27,39,15462
3294,26,27,39073
3295,27,66,16328
3297,27,62,13233
3298,13,27,41753
3299,15,27,5385
3302,26,27,44443
3303,63,83,4299
3306,63,83,42091
3308,27,39,7759
3309,13,35,1026
3313,3,67,2321
3314,3,72,51704
3316,3,35,4897
3319,3,69,6706
3322,3,27,16346
3324,3,17,6841
3326,3,35,28829
3330,3,50,7191
3331,3,53,46823
3332,3,18,10944
3333,3,35,5630
3336,2,94,12182
3338,3,18,41980
3340,8,13,56242
3341,3,8,10746
3342,3,8,52668
3343,12,96,44871
3344,3,53,43070
3345,3,66,14985
3346,3,72,8421
3349,9,67,52142
3351,3,4,57077
3353,43,64,27033
3354,12,96,18443
3355,84,101,39051
3356,9,66,9619
3358,9,67,35354
3359,3,67,43088
3360,59,89,49781
3362,59,68,13668
3363,59,69,13912
3365,59,85,9781
3367,59,84,28520
3368,48,59,7567
3369,59,88,30339
3370,47,59,10579
3376,30,36,57100
3378,26,45,42027
3380,17,56,22387
3381,15,17,11119
3384,17,54,7754
3385,50,76,27695
3386,45,92,10461
3387,65,92,46311
3388,47,50,6367
3390,3,68,43375
3392,71,73,48939
3394,45,115,185
3395,56,72,27529
3396,17,56,9375
3401,53,70,22795
3402,67,115,13215
3405,14,97,2005
3407,56,94,12380
3408,47,68,6004
3410,53,70,46716
3411,60,104,10362
3413,72,117,25175
3414,45,63,2536
3416,66,77,52761
3418,9,32,4553
3419,8,83,32844
3421,22,42,52781
3423,60,104,49938
3424,52,103,6338
3426,43,64,29970
3427,21,43,26618
3428,6,43,3928
3430,21,43,239
3431,29,43,14665
3432,6,43,46413
3434,43,81,5794
3435,43,95,50281
3436,43,58,35695
3437,29,43,5356
3438,60,104,20046
3439,21,43,27742
3441,76,89,4086
3442,43,95,21263
3444,47,68,29709
3446,50,84,57323
3447,56,94,25699
3448,50,70,16165
3449,21,75,9089
3451,10,21,34552
3454,6,43,3820
3455,7,21,36394
3456,1,2,24241
3458,13,40,32871
3459,21,89,23690
3460,1,2,44568
3461,13,16,15698
3462,50,70,5091
3467,88,89,45978
3470,56,89,15942
3472,56,89,41923
3473,48,89,26685
3474,13,16,9034
3475,15,83,13238
3476,56,88,27764
3478,13,68,9736
3480,42,43,8405
3481,27,90,17100
3483,1,44,21887
3485,10,21,30339
3487,84,90,25122
3489,84,90,23715
3491,8,83,1720
3492,88,89,35322
3493,15,62,1576
3496,69,84,36592
3497,35,83,13214
3498,70,95,54800
3499,70,104,56786
3503,70,95,17462
3507,9,72,31067
3508,72,92,13001
3510,69,72,15495
3512,32,70,3957
3514,30,70,15687
3515,47,70,23214
3518,62,70,32530
3519,70,74,12855
3521,31,70,4359
3523,42,70,16538
3524,63,70,35735
3526,36,70,11654
3527,38,70,12702
3528,9,67,6205
3529,9,66,1324
3531,27,87,57496
3533,43,81,35068
3535,70,112,44661
3538,29,112,27410
3540,3,53,33727
3541,43,81,48009
3542,29,112,976
3544,29,112,23892
3545,13,68,53748
3546,9,66,920
3547,9,17,16640
3548,56,72,47590
3549,47,70,5225
3552,3,50,21459
3556,50,53,21268
3557,3,13,3392
3558,3,8,56582
3559,3,13,6412
3560,27,87,42043
3561,30,70,49948
3562,1,38,2243
3563,29,112,7433
3564,64,67,10123
3565,63,70,30360
3566,70,105,14634
3567,65,92,2162
3569,92,116,32705
3571,3,51,26997
3572,3,8,12073
3573,3,35,25445
3574,42,70,42404
3577,9,67,45266
3579,9,17,22673
3580,6,36,51451
3583,3,8,51341
3584,66,77,49064
3585,14,80,13030
3586,14,68,24574
3588,14,59,15271
3591,9,14,17214
3593,14,64,18431
3594,59,68,8136
3595,68,94,2536
3597,30,45,39244
3598,14,59,4825
3601,47,48,21670
3603,27,76,11895
3604,9,67,5408
3605,9,14,21072
3606,3,35,18007
3608,3,50,31144
3609,13,50,19437
3610,8,50,52535
3612,50,52,10224
3613,50,66,21263
3614,26,50,53030
3618,80,115,21329
3619,13,50,22669
3621,62,71,2331
3623,27,76,43321
3625,9,66,9183
3626,3,20,48894
3627,50,66,45122
3629,27,62,20021
3630,13,69,13048
3631,4,69,2823
3632,65,92,20749
3633,5,33,975
3634,18,42,920
3635,74,92,56885
3640,25,30,15785
3641,13,15,56127
3643,12,15,37946
3644,26,50,5935
3645,27,84,38479
3646,10,43,15922
3647,88,93,28622
3649,26,45,26492
3654,9,67,48179
3655,9,66,8488
3656,1,7,6028
3658,9,67,7983
3660,8,50,46133
3661,50,76,7132
3662,69,84,31155
3663,35,83,27789
3664,1,7,3756
3666,71,72,18623
3667,50,70,41142
3669,59,67,2588
3670,47,50,4506
3671,50,76,270
3673,27,69,6706
3674,9,59,2594
3676,45,77,29149
3679,15,96,11449
3681,12,96,56456
3682,61,96,35690
3683,50,70,25528
3684,15,62,7692
3685,3,50,38600
3686,50,53,37088
3687,3,50,17023
3688,3,13,30377
3690,15,62,42883
3691,15,96,52857
3693,68,70,3979
3694,3,13,53718
3695,20,35,14138
3696,62,72,1004
3697,3,66,18910
3699,3,13,25893
3701,3,67,49783
3702,3,8,3581
3704,3,69,37214
3705,3,17,37685
3706,20,35,28264
3707,3,13,12034
3710,4,13,8194
3711,3,4,27718
3712,12,96,35625
3713,27,32,11999
3714,3,66,18240
3715,9,66,54953
3716,50,53,6652
3723,26,32,19519
3724,3,35,19025
3725,24,32,52750
3729,37,83,19968
3730,36,83,22558
3733,15,17,46863
3734,17,54,11844
3735,17,56,28486
3736,56,88,7880
3738,54,117,26269
3739,35,62,8005
3740,50,75,53841
3742,25,30,23067
3743,15,17,13558
3746,45,119,52477
3747,54,119,12416
3748,39,119,20765
3752,14,97,43275
3753,14,97,27734
3755,26,31,56386
3757,27,32,24772
3758,58,117,232
3760,12,15,11370
3761,12,15,48835
3762,50,75,49277
3763,68,70,7776
3765,3,68,37308
3768,6,93,11226
3769,3,51,50966
3770,56,88,19363
3771,40,76,9031
3772,1,90,4095
3776,36,103,3876
3777,52,103,37610
3778,103,105,52327
3779,52,103,49451
3780,37,43,53883
3781,25,37,30390
3783,37,83,23120
3784,37,72,2324
3785,37,103,4607
3786,37,106,34359
3787,37,46,2536
3789,37,107,28719
3793,1,37,3685
3794,37,87,6338
3797,27,37,25372
3799,37,123,1959
3800,37,47,17628
3801,37,61,19265
3802,37,93,47142
3804,37,85,34319
3805,37,53,56283
3806,37,44,9787
3807,37,124,51045
3811,37,102,50635
3815,18,37,52130
3817,37,56,27013
3819,32,37,1470
3821,37,57,39567
3822,37,69,4207
3824,37,126,6198
3826,37,71,29541
3828,37,42,10937
3829,36,37,48858
3830,9,37,17628
3832,8,37,29735
3833,37,128,16710
3834,37,108,52036
3836,37,95,45894
3838,37,49,30985
3839,37,41,48962
3840,37,64,3787
3841,37,77,8521
3842,14,37,34736
3843,31,37,51728
3844,37,118,41874
3845,37,129,23979
3847,37,100,2656
3848,37,130,37672
3849,37,109,34717
3850,37,88,50173
3852,37,86,29856
3853,37,116,14449
3857,37,55,42486
3858,12,37,13612
3859,15,37,6757
3860,20,37,16824
3861,26,37,2259
3862,33,37,29152
3865,34,37,20002
3867,3,37,45346
3868,37,62,25554
3869,37,104,3134
3873,17,37,38614
3874,4,37,29984
3875,37,51,29800
3876,11,37,26710
3877,37,132,56469
3879,29,37,37991
3880,37,78,262
3883,37,111,40
3884,37,45,39640
3885,37,68,31212
3886,37,79,50946
3888,37,63,19447
3889,2,37,20286
3891,37,54,1698
3892,37,40,5904
3894,37,67,53028
3896,6,37,26397
3898,37,91,6810
3899,37,117,2978
3901,37,80,14091
3902,37,112,2248
3903,21,37,17134
3904,37,135,39897
3905,23,37,11960
3906,10,37,30434
3908,19,37,5811
3909,37,90,28163
3912,37,101,20243
3913,37,122,56823
3914,37,94,20280
3915,37,38,26918
3918,24,37,29673
3919,21,37,48211
3920,37,101,9679
3922,37,93,31292
3923,3,37,49598
3924,37,67,50150
3925,2,37,43392
3927,37,76,4068
3928,1,37,27356
3929,26,37,19710
3931,25,37,20477
3932,12,37,852
3934,50,76,14290
3935,30,37,29309
3939,37,95,54493
3940,37,54,26975
3941,9,37,42211
3943,37,61,8488
3944,50,76,15370
3945,37,87,16203
3947,37,57,24780
3949,29,37,1924
3950,37,48,1084
3951,37,88,8264
3952,37,68,14
3953,37,89,31597
3954,7,37,3116
3955,37,59,39059
3956,37,123,51833
3957,37,42,26358
3960,56,88,52773
3963,28,37,49221
3964,37,75,4663
3965,21,72,21987
3967,40,50,19958
3968,13,50,15780
3969,50,76,15114
3972,71,73,34461
3976,50,76,31263
3977,37,79,16125
3978,50,76,5992
3980,50,76,24173
3981,50,76,16689
3984,31,37,45341
3986,6,37,26289
3987,65,92,47
3990,37,55,8311
3991,37,70,9982
3994,15,37,628
3995,37,96,22944
3996,20,37,6088
3998,37,65,38022
3999,37,90,17445
4004,53,76,34352
4006,14,77,32647
4007,34,37,41443
4013,50,76,6092
4014,16,37,54197
4016,50,76,46259
4017,37,82,5796
4018,47,68,51860
4024,35,37,297
4025,57,86,191
4027,6,22,852
4028,88,89,45169
4029,65,92,36142
4031,59,67,36922
4032,59,72,4093
4033,47,48,5603
4034,13,35,37431
4036,4,106,32678
4038,3,51,50868
4039,37,51,31621
4040,3,77,34290
4041,37,45,50258
4042,36,45,24234
4043,62,98,5112
4047,8,37,1582
4048,26,87,50356
4050,21,72,20676
4051,69,76,44123
4052,47,68,54518
4053,57,86,16723
4054,35,86,14694
4055,86,93,2809
4056,86,101,8516
4057,27,86,44283
4059,37,58,3889
4063,37,78,25446
4064,69,84,18117
4065,45,78,50462
4067,69,84,19828
4068,59,72,37174
4069,72,80,4075
4070,53,86,10263
4071,7,72,2536
4072,69,84,17052
4073,37,85,36042
4074,21,75,596
4075,69,84,14104
4076,41,50,22215
4077,21,76,49140
4078,13,41,4189
4083,27,76,19642
4084,14,94,32587
4085,9,94,7526
4087,92,94,17633
4090,25,103,48081
4091,47,50,27449
4092,48,85,34643
4094,13,76,15725
4095,48,68,23736
4099,21,47,23461
4100,21,85,8129
4101,21,56,4314
4102,21,69,48349
4103,21,84,40137
4104,21,76,6439
4106,21,68,7996
4108,21,88,10469
4112,21,48,31840
4113,21,88,44839
4114,21,76,11419
4115,21,56,31887
4116,59,67,26029
4117,77,81,10203
4118,3,77,11903
4123,21,85,32738
4124,47,50,19805
4126,53,68,32387
4128,66,77,2536
4130,2,6,42638
4132,72,80,18314
4133,59,72,52108
4136,3,24,40473
4138,24,26,15547
4139,24,60,4546
4140,53,68,17169
4141,53,86,20904
4142,69,76,25445
4144,37,66,7221
4147,2,6,43242
4148,21,89,44841
4149,69,84,15092
4153,45,112,56977
4154,75,89,31332
4155,71,74,44858
4156,9,66,3928
4157,29,112,39119
4158,25,27,2923
4163,2,6,4621
4164,45,112,50143
4165,45,112,23927
4167,17,37,35492
4168,25,66,29810
4170,25,66,8006
4174,9,66,10460
4176,65,92,21390
4179,9,92,31732
4180,92,116,15957
4183,9,92,28581
4184,92,116,44233
4185,65,92,50224
4186,9,92,35530
4188,47,50,43079
4189,65,94,21808
4191,9,94,29984
4193,24,26,7599
4195,15,88,53577
4197,25,31,49409
4198,25,31,5838
4199,62,98,30846
4200,25,31,6943
4201,62,98,4286
4202,53,70,5911
4203,25,31,13938
4206,62,98,52141
4208,22,62,36994
4210,9,66,32460
4211,66,67,50153
4212,25,66,43017
4215,9,67,11113
4216,64,90,20739
4217,21,90,33338
4218,2,59,3352
4219,66,67,22292
4220,26,45,4811
4221,22,38,2249
4222,22,38,9603
4223,76,84,41316
4224,2,59,33061
4226,86,102,28800
4227,4,86,13444
4228,70,86,14757
4229,19,86,9011
4230,76,84,27851
4232,47,68,24424
4234,66,67,1562
4235,66,67,42145
4236,64,72,673
4237,67,80,2942
4238,67,80,23971
4239,9,32,51085
